"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2016","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","4,221,000",""
"SURVEY","2015","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - PRODUCTION, MEASURED IN $, PHD EQUIV","TOTAL","NOT SPECIFIED","1,357,919,000",""
"SURVEY","2015","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS, FRESH MARKET - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","557,000",""
"SURVEY","2015","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS, PROCESSING - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","4,492,000",""
"SURVEY","2015","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","5,049,000",""
"SURVEY","2014","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - PRODUCTION, MEASURED IN $, PHD EQUIV","TOTAL","NOT SPECIFIED","1,509,307,000",""
"SURVEY","2014","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS, FRESH MARKET - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","643,000",""
"SURVEY","2014","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS, PROCESSING - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","4,912,000",""
"SURVEY","2014","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","5,555,000",""
"SURVEY","2013","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - PRODUCTION, MEASURED IN $, PHD EQUIV","TOTAL","NOT SPECIFIED","1,577,920,000",""
"SURVEY","2013","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS, FRESH MARKET - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","724,000",""
"SURVEY","2013","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS, PROCESSING - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","6,269,000",""
"SURVEY","2013","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","6,993,000",""
"SURVEY","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - PRODUCTION, MEASURED IN $, PHD EQUIV","TOTAL","NOT SPECIFIED","2,093,506,000",""
"SURVEY","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS, FRESH MARKET - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","766,000",""
"SURVEY","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS, PROCESSING - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","6,893,000",""
"SURVEY","2012","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","7,659,000",""
"SURVEY","2011","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - PRODUCTION, MEASURED IN $, PHD EQUIV","TOTAL","NOT SPECIFIED","1,812,428,000",""
"SURVEY","2011","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS, FRESH MARKET - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","788,000",""
"SURVEY","2011","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS, PROCESSING - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","6,647,000",""
"SURVEY","2011","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","7,435,000",""
"SURVEY","2010","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - PRODUCTION, MEASURED IN $, PHD EQUIV","TOTAL","NOT SPECIFIED","1,529,117,000",""
"SURVEY","2010","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS, FRESH MARKET - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","824,000",""
"SURVEY","2010","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS, PROCESSING - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","6,308,000",""
"SURVEY","2010","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","7,132,000",""
"SURVEY","2009","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - PRODUCTION, MEASURED IN $, PHD EQUIV","TOTAL","NOT SPECIFIED","1,549,905,000",""
"SURVEY","2009","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS, FRESH MARKET - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","867,000",""
"SURVEY","2009","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS, PROCESSING - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","7,603,000",""
"SURVEY","2009","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","8,470,000",""
"SURVEY","2008","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS - PRODUCTION, MEASURED IN $, PHD EQUIV","TOTAL","NOT SPECIFIED","1,829,240,000",""
"SURVEY","2008","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS, FRESH MARKET - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","888,000",""
"SURVEY","2008","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS, PROCESSING - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","8,231,000",""
"SURVEY","2008","YEAR","","STATE","FLORIDA","12","","","","","","","00000000","","CITRUS TOTALS","CITRUS TOTALS, UTILIZED - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","9,119,000",""
